2024-03-22 07:13:05 n_try: 112, i: 14, D9, local: -5, energy: -5.002310846857366, grad_norm: 6.640878562923395, eta: 0.00099896336800542, learning_rate: 0.03050238993994801, t_old: [(0.10929299546588972+0j), (0.4061409849654867+1.1776426254626236e-08j), (0.9072510690086789-5.271847527688258e-09j), (0.4061409849654867-1.1776426254626236e-08j), (-0.8513012103043295+0j), (0.33216819288310706+1.4398998452201635e-08j), (0.9072510690086789+5.271847527688258e-09j), (0.33216819288310706-1.4398998452201635e-08j), (-0.2579917622579341+0j), (0.3237607720162644+0j), (0.5704768652077974-1.0336502226483083e-08j), (0.7548079730009091+7.812232526850138e-09j), (0.5704768652077974+1.0336502226483083e-08j), (0.5187444621667976+0j), (-0.6367576432253057+9.260564660905632e-09j), (0.7548079730009091-7.812232526850138e-09j), (-0.6367576432253057-9.260564660905632e-09j), (0.1574947470142496+0j), (-0.44003978185832515+0j), (0.6233208878087279-6.831051733637258e-09j), (-0.6464023824767511-6.587131088115836e-09j), (0.6233208878087279+6.831051733637258e-09j), (-0.3061490256900267+0j), (-0.7195441779030847+5.917548037150901e-09j), (-0.6464023824767511+6.587131088115836e-09j), (-0.7195441779030847-5.917548037150901e-09j), (-0.25381118004140035+0j)]
2024-03-22 07:17:07 n_try: 107, i: 35, D9, local: -5, energy: -5.016417321309866, grad_norm: 5.709570096163929, eta: 0.0009998849462193587, learning_rate: 0.0033375406733243246, t_old: [(0.0429746684607924+0j), (0.18283417129642657+2.3049112893762737e-19j), (0.9822040743419366-4.276094875063576e-20j), (0.18283417129642657-2.3049112893762737e-19j), (-0.9679490449605849+0j), (0.17218104466841516+2.451324539305408e-19j), (0.9822040743419366+4.276094875063576e-20j), (0.17218104466841516-2.451324539305408e-19j), (-0.07502562348864084+0j), (0.6256702557341625+0j), (0.4361986866455653-1.647175604496844e-20j), (0.6467359869646179+1.0876520533703778e-20j), (0.4361986866455653+1.647175604496844e-20j), (0.4917067180576446+0j), (-0.7536280310355569+9.475872220302454e-21j), (0.6467359869646179-1.0876520533703778e-20j), (-0.7536280310355569-9.475872220302454e-21j), (-0.1173769738033742+0j), (-0.296138960664131+0j), (0.7682260138029773+6.192897161173079e-20j), (-0.5675654214890318+8.3752262530014e-20j), (0.7682260138029773-6.192897161173079e-20j), (-0.16152311987844836+0j), (-0.6194667654022986-7.73594324557956e-20j), (-0.5675654214890318-8.3752262530014e-20j), (-0.6194667654022986+7.73594324557956e-20j), (-0.5423379194458537+0j)]
2024-03-22 07:27:21 n_try: 104, i: 44, D9, local: -5, energy: -5.0107623277266535, grad_norm: 5.39390123301649, eta: 0.0009999875109552743, learning_rate: 0.0012930316397166994, t_old: [(-0.10790226223034205+0j), (-0.3363881644125127+1.188747063267373e-19j), (0.9355213010004746+4.2678104080021877e-20j), (-0.3363881644125127-1.188747063267373e-19j), (-0.8731562783114875+0j), (-0.3527621244766478+1.1314371485776076e-19j), (0.9355213010004746-4.2678104080021877e-20j), (-0.3527621244766478-1.1314371485776076e-19j), (-0.018941459446603415+0j), (0.6253762883938476+0j), (0.2029331515511589-1.9106621731271643e-22j), (0.7534737114811074+3.2207440937866414e-22j), (0.2029331515511589+1.9106621731271643e-22j), (0.8900713896952004+0j), (-0.4081556776824691-3.616811618592534e-22j), (0.7534737114811074-3.2207440937866414e-22j), (-0.4081556776824691+3.616811618592534e-22j), (-0.5154476781006148+0j), (0.24116531226539073+0j), (0.9289037535564549+3.9042482482171596e-22j), (-0.2810286618221194+1.2345585593048212e-21j), (0.9289037535564549-3.9042482482171596e-22j), (-0.30479673024477133+0j), (-0.21032539037807782-1.062416480680124e-21j), (-0.2810286618221194-1.2345585593048212e-21j), (-0.21032539037807782+1.062416480680124e-21j), (-0.9363685820090524+0j)]
2024-03-22 07:50:33 n_try: 96, i: 52, D9, local: -5, energy: -5.0137163353064915, grad_norm: 6.050492392014854, eta: 0.000999959483034014, learning_rate: 0.000556607722390573, t_old: [(0.0299923653019481+0j), (-0.20031961828083264+2.389340810759739e-19j), (0.9792714171935594+4.8836071405314945e-20j), (-0.20031961828083264-2.389340810759739e-19j), (-0.9610405369667188+0j), (-0.19045507820850624+2.512606225722909e-19j), (0.9792714171935594-4.8836071405314945e-20j), (-0.19045507820850624-2.512606225722909e-19j), (-0.06895182832366215+0j), (0.5603756855915205+0j), (0.31273355939520175+2.0893490725427413e-19j), (0.7669268620948854-8.517263192993769e-20j), (0.31273355939520175-2.0893490725427413e-19j), (0.7775321428450909+0j), (-0.5455652918282058-1.200860270791774e-19j), (0.7669268620948854+8.517263192993769e-20j), (-0.5455652918282058+1.200860270791774e-19j), (-0.3379078284481781+0j), (-0.04809738658687701+0j), (0.9167524745254956-1.2488348931608493e-18j), (-0.3965495452421542-2.886529467874774e-18j), (0.9167524745254956+1.2488348931608493e-18j), (-0.11709970355434224+0j), (-0.38190648051025783+2.9972056564580776e-18j), (-0.3965495452421542+2.886529467874774e-18j), (-0.38190648051025783-2.9972056564580776e-18j), (-0.8348029098472135+0j)]
2024-03-22 07:50:36 n_try: 109, i: 31, D9, local: -5, energy: -5.0130706103198825, grad_norm: 6.218606349118255, eta: 0.0009999740126336973, learning_rate: 0.005086938993025948, t_old: [(0.09322833315659523+0j), (0.004469186068102501-2.844518090283869e-20j), (0.995634724308869+3.178574848408063e-22j), (0.004469186068102501+2.844518090283869e-20j), (-0.9999817296751732+0j), (0.004070217267420512-3.0886198308844295e-20j), (0.995634724308869-3.178574848408063e-22j), (0.004070217267420512+3.0886198308844295e-20j), (-0.0932466034698553+0j), (0.5415247959942066+0j), (0.41077405289636737-1.3805091846879074e-19j), (0.7334954483617409+7.730802001724339e-20j), (0.41077405289636737+1.3805091846879074e-19j), (0.6319641257189219+0j), (-0.657180356712126+8.621488845781383e-20j), (0.7334954483617409-7.730802001724339e-20j), (-0.657180356712126-8.621488845781383e-20j), (-0.17348892172469532+0j), (-0.25429695765777405+0j), (0.8312192845341153-6.3157634342677755e-19j), (-0.49437592813714154-1.0625800495549166e-18j), (0.8312192845341153+6.3157634342677755e-19j), (-0.0734575832886813+0j), (-0.5510703080849544+9.530176108165786e-19j), (-0.49437592813714154+1.0625800495549166e-18j), (-0.5510703080849544-9.530176108165786e-19j), (-0.6722454590419777+0j)]
2024-03-22 08:26:31 n_try: 111, i: 43, D9, local: -5, energy: -5.015364866165959, grad_norm: 6.055627414109117, eta: 0.0009999237107232279, learning_rate: 0.0014367018219074439, t_old: [(0.08152506996949205+0j), (0.05195980805057436+1.6669932220933979e-19j), (0.9953159504854141-8.878968133287997e-21j), (0.05195980805057436-1.6669932220933979e-19j), (-0.9975036901684882+0j), (0.04781805542326348+1.807885168589002e-19j), (0.9953159504854141+8.878968133287997e-21j), (0.04781805542326348-1.807885168589002e-19j), (-0.08402137978943719+0j), (0.5650071560526063+0j), (0.41485127387099907+3.6831669851306174e-20j), (0.7132077776874155-2.1212096811747123e-20j), (0.41485127387099907-3.6831669851306174e-20j), (0.6043576765993609+0j), (-0.6801839598813677-2.2247651836894652e-20j), (0.7132077776874155+2.1212096811747123e-20j), (-0.6801839598813677+2.2247651836894652e-20j), (-0.16936483266353397+0j), (-0.25175348051592333+0j), (0.8181937639599383-4.655680233968866e-19j), (-0.5168937508251129-7.369282621962021e-19j), (0.8181937639599383+4.655680233968866e-19j), (-0.10532021470207348+0j), (-0.5652137798824838+6.738124984801695e-19j), (-0.5168937508251129+7.369282621962021e-19j), (-0.5652137798824838-6.738124984801695e-19j), (-0.6429263047704362+0j)]
2024-03-22 08:55:44 n_try: 116, i: 32, D9, local: -5, energy: -5.00644682266997, grad_norm: 6.460775718873151, eta: 0.000999947781711479, learning_rate: 0.004578245093723354, t_old: [(0.03111058535208755+0j), (-0.2702807689596731+8.992356865696726e-20j), (0.9622787732182835+2.5534696733763363e-20j), (-0.2702807689596731-8.992356865696726e-20j), (-0.9291524157350843+0j), (-0.2522381696751917+9.644710409674008e-20j), (0.9622787732182835-2.5534696733763363e-20j), (-0.2522381696751917-9.644710409674008e-20j), (-0.10195816960543602+0j), (0.4845465995840341+0j), (0.3009172639130254+1.970768543684971e-19j), (0.8213789582692722-7.203392010452574e-20j), (0.3009172639130254-1.970768543684971e-19j), (0.8243270882376146+0j), (-0.47951397461769674-1.2385071117286014e-19j), (0.8213789582692722+7.203392010452574e-20j), (-0.47951397461769674+1.2385071117286014e-19j), (-0.3088736878332153+0j), (-0.04741995661380405+0j), (0.9279414595583715+1.8785351064618527e-20j), (-0.3696971670493167+4.6228583192184136e-20j), (0.9279414595583715-1.8785351064618527e-20j), (-0.09605984466368117+0j), (-0.36013491062757985-4.7473976446515485e-20j), (-0.3696971670493167-4.6228583192184136e-20j), (-0.36013491062757985+4.7473976446515485e-20j), (-0.8565201987109476+0j)]
2024-03-22 09:00:03 n_try: 106, i: 45, D9, local: -5, energy: -5.014197836541702, grad_norm: 5.788632530634617, eta: 0.0009999044135143229, learning_rate: 0.0011637284757450295, t_old: [(-0.04183962945386688+0j), (-0.3027094166295463-2.175516018643664e-19j), (0.95216409009573-6.914988291529572e-20j), (-0.3027094166295463+2.175516018643664e-19j), (-0.9043657056321792+0j), (-0.3008150254509854-2.1889898477750437e-19j), (0.95216409009573+6.914988291529572e-20j), (-0.3008150254509854+2.1889898477750437e-19j), (-0.053794664902387324+0j), (0.5840636902877173+0j), (0.24757949588362482-6.283100498937707e-20j), (0.7730291061029787+2.065519302695499e-20j), (0.24757949588362482+6.283100498937707e-20j), (0.8526322291244404+0j), (-0.46013332312837757+3.3658579413558264e-20j), (0.7730291061029787-2.065519302695499e-20j), (-0.46013332312837757-3.3658579413558264e-20j), (-0.43669591942372454+0j), (0.11006285005926786+0j), (0.9393890024416153-2.2779001052358953e-20j), (-0.3247067463195747-6.490358656974797e-20j), (0.9393890024416153+2.2779001052358953e-20j), (-0.20504348210268225+0j), (-0.2747825913623723+7.700203804370083e-20j), (-0.3247067463195747+6.490358656974797e-20j), (-0.2747825913623723-7.700203804370083e-20j), (-0.9050193679450188+0j)]
2024-03-22 09:01:11 n_try: 115, i: 52, D9, local: -5, energy: -5.003978359933867, grad_norm: 5.214780215101048, eta: 0.0009994838554843754, learning_rate: 0.000556607722390573, t_old: [(-0.018571677448124158+0j), (0.22926252465872535-9.594315917699752e-20j), (0.9731874370134133+2.2622721387527505e-20j), (0.22926252465872535+9.594315917699752e-20j), (-0.946444071342677+0j), (0.2273374465068851-9.714854037926023e-20j), (0.9731874370134133-2.2622721387527505e-20j), (0.2273374465068851+9.714854037926023e-20j), (-0.03498425119763193+0j), (0.7182669262899524+0j), (0.3991379585677567-1.8478612402057353e-19j), (0.5698960542109534+1.2957220132370214e-19j), (0.3991379585677567+1.8478612402057353e-19j), (0.43453174353468094+0j), (-0.8073853193289682+9.12855741705219e-20j), (0.5698960542109534-1.2957220132370214e-19j), (-0.8073853193289682-9.12855741705219e-20j), (-0.1527986698362001+0j), (-0.24765102865478716+0j), (0.7692536682812403+3.1851402897300116e-20j), (-0.5889972511132351+4.165065823140281e-20j), (0.7692536682812403-3.1851402897300116e-20j), (-0.21346179935105936+0j), (-0.6022315618020441-4.021923630054892e-20j), (-0.5889972511132351-4.165065823140281e-20j), (-0.6022315618020441+4.021923630054892e-20j), (-0.5388871719825865+0j)]
2024-03-22 09:04:38 n_try: 117, i: 31, D9, local: -5, energy: -5.013316274953649, grad_norm: 6.121356667501347, eta: 0.0009999223710210588, learning_rate: 0.005086938993025948, t_old: [(0.09543590700937021+0j), (0.2628305378642552+1.9383810480516848e-19j), (0.9601104603097247-5.30425822012269e-20j), (0.2628305378642552-1.9383810480516848e-19j), (-0.9369384450469513+0j), (0.23036158216129082+2.2129283215439287e-19j), (0.9601104603097247+5.30425822012269e-20j), (0.23036158216129082-2.2129283215439287e-19j), (-0.15849746195085157+0j), (0.5208338521347559+0j), (0.49587772103213423+8.589131419040316e-20j), (0.6948650115175712-6.126891388911778e-20j), (0.49587772103213423-8.589131419040316e-20j), (0.48682786686205065+0j), (-0.7190993768648314-5.907271471693224e-20j), (0.6948650115175712+6.126891388911778e-20j), (-0.7190993768648314+5.907271471693224e-20j), (-0.007661719008373313+0j), (-0.38228022202908696+0j), (0.7110141879711215-2.91944379195933e-21j), (-0.5901869672620913-3.384224489069882e-21j), (0.7110141879711215+2.91944379195933e-21j), (-0.18160111827170689+0j), (-0.6793230883188782+2.7326911431291457e-21j), (-0.5901869672620913+3.384224489069882e-21j), (-0.6793230883188782-2.7326911431291457e-21j), (-0.4361186596876392+0j)]
2024-03-22 09:07:54 n_try: 114, i: 29, D9, local: -5, energy: -5.015586773033109, grad_norm: 5.5971269772067345, eta: 0.0009999055176831773, learning_rate: 0.006280171596328331, t_old: [(0.0237299579011806+0j), (0.17433033450456265-2.72283162781927e-20j), (0.9844012512925822+4.822778706317153e-21j), (0.17433033450456265+2.72283162781927e-20j), (-0.9703133963150162+0j), (0.16763307364601945-2.874561694489439e-20j), (0.9844012512925822-4.822778706317153e-21j), (0.16763307364601945+2.874561694489439e-20j), (-0.05341656157459718+0j), (0.653536823558058+0j), (0.4243639391550803+2.8559421961641476e-19j), (0.6267414677323441-1.935750410549547e-19j), (0.4243639391550803-2.8559421961641476e-19j), (0.4802196449428039+0j), (-0.7676616049618846-1.583470875879208e-19j), (0.6267414677323441+1.935750410549547e-19j), (-0.7676616049618846+1.583470875879208e-19j), (-0.1337564685124294+0j), (-0.28566058924848725+0j), (0.7765484732260397+5.55295696634927e-19j), (-0.5615785754971249+7.686168808150969e-19j), (0.7765484732260397-5.55295696634927e-19j), (-0.15582491710304464+0j), (-0.6104842863800855-7.064628540395541e-19j), (-0.5615785754971249-7.686168808150969e-19j), (-0.6104842863800855+7.064628540395541e-19j), (-0.5585144936369011+0j)]
2024-03-22 09:53:06 n_try: 123, i: 19, D9, local: -5, energy: -5.00157500271649, grad_norm: 6.891736293925943, eta: 0.000999921500949749, learning_rate: 0.0180113562356399, t_old: [(0.006248341516505884+0j), (-0.2669737886201917+2.6964720640426554e-09j), (0.9636835285923866+7.47016361166905e-10j), (-0.2669737886201917-2.6964720640426554e-09j), (-0.9291675753705443+0j), (-0.25568066397549305+2.8155721737138002e-09j), (0.9636835285923866-7.47016361166905e-10j), (-0.25568066397549305-2.8155721737138002e-09j), (-0.07708076057544416+0j), (0.38528657949611+0j), (0.32895599116135227-1.7183887071730812e-09j), (0.8621729504018616+6.556390572275385e-10j), (0.32895599116135227+1.7183887071730812e-09j), (0.8239634195156048+0j), (-0.46138078421674433+1.225179460668771e-09j), (0.8621729504018616-6.556390572275385e-10j), (-0.46138078421674433-1.225179460668771e-09j), (-0.20925000457944487+0j), (-0.1253862080684664+0j), (0.9102380693499982-8.823851916546301e-10j), (-0.3946453405229468-2.03519593620747e-09j), (0.9102380693499982+8.823851916546301e-10j), (-0.05268661358638255+0j), (-0.4107198153475228+1.955543811774798e-09j), (-0.3946453405229468+2.03519593620747e-09j), (-0.4107198153475228-1.955543811774798e-09j), (-0.8219271727764352+0j)]
2024-03-22 09:53:48 n_try: 125, i: 11, D9, local: -5, energy: -5.002280457815394, grad_norm: 5.355304734934377, eta: 0.000981587612456487, learning_rate: 0.04184141281200001, t_old: [(-0.29860564814398793+0j), (-0.5533824239749326+1.6227653010212932e-05j), (0.7775315886779868+1.1549502566801947e-05j), (-0.5533824239749326-1.6227653010212932e-05j), (-0.5633551407944482+0j), (-0.6134744009019886+1.463808694199131e-05j), (0.7775315886779868-1.1549502566801947e-05j), (-0.6134744009019886-1.463808694199131e-05j), (-0.1380112849056635+0j), (0.5615660808428866+0j), (0.05883720478768119-3.5375457064395195e-06j), (0.8253326076455314+2.521887983390887e-07j), (0.05883720478768119+3.5375457064395195e-06j), (0.9921000449430513+0j), (-0.11075946943861284+1.8792035187232423e-06j), (0.8253326076455314-2.521887983390887e-07j), (-0.11075946943861284-1.8792035187232423e-06j), (-0.5536706456393398+0j), (0.47423433508962437+0j), (0.8792885401944419-3.894274677773843e-07j), (-0.04388747311871558-7.802199354186854e-06j), (0.8792885401944419+3.894274677773843e-07j), (-0.4755387445555329+0j), (-0.026176402274339122+1.3081220316211224e-05j), (-0.04388747311871558+7.802199354186854e-06j), (-0.026176402274339122-1.3081220316211224e-05j), (-0.9986782336268305+0j)]
2024-03-22 09:55:04 n_try: 122, i: 22, D9, local: -5, energy: -5.0061348754980965, grad_norm: 5.676170855803385, eta: 0.0009999863526318296, learning_rate: 0.01313027869578149, t_old: [(-0.017879210564927472+0j), (0.28422174982110016+1.6024019525434697e-12j), (0.9585918478346626+1.1293653016680099e-13j), (0.28422174982110016-1.6024019525434697e-12j), (-0.9177473850949163+0j), (0.2774125701134343+1.641733417721335e-12j), (0.9585918478346626-1.1293653016680099e-13j), (0.2774125701134343-1.641733417721335e-12j), (-0.06437340432858918+0j), (0.6269361622748914+0j), (0.46690519993124313-1.1937509484869134e-12j), (0.6236590275832323+8.937071387649589e-13j), (0.46690519993124313+1.1937509484869134e-12j), (0.4156483591032432+0j), (-0.7805356979849243-1.3899301748992074e-13j), (0.6236590275832323-8.937071387649589e-13j), (-0.7805356979849243+1.3899301748992074e-13j), (-0.042584521389701924+0j), (-0.351650601090247+0j), (0.7128047775569648+6.791040109973313e-14j), (-0.6068370488209333-9.366178060118962e-13j), (0.7128047775569648-6.791040109973313e-14j), (-0.21633203982452998+0j), (-0.6671654949217547-7.255599852694839e-14j), (-0.6068370488209333+9.366178060118962e-13j), (-0.6671654949217547+7.255599852694839e-14j), (-0.43201735907365624+0j)]
2024-03-22 09:56:44 n_try: 108, i: 75, D9, local: -5, energy: -5.009485377870818, grad_norm: 5.103039532627759, eta: 0.0009998952958617054, learning_rate: 0.0001, t_old: [(-0.07565398133567786+0j), (-0.10874903793112936-3.407000690150549e-19j), (0.9911862195541163-3.758288583470733e-20j), (-0.10874903793112936+3.407000690150549e-19j), (-0.9872057075781261+0j), (-0.11661276795913425-3.1773884043390774e-19j), (0.9911862195541163+3.758288583470733e-20j), (-0.11661276795913425+3.1773884043390774e-19j), (0.0628596889253712+0j), (0.7196073385782162+0j), (0.2778477006098971+1.2849983975328528e-18j), (0.6363693373403809-5.61193952827547e-19j), (0.2778477006098971-1.2849983975328528e-18j), (0.724674161052642+0j), (-0.6305933836834223-5.660316754631804e-19j), (0.6363693373403809+5.61193952827547e-19j), (-0.6305933836834223+5.660316754631804e-19j), (-0.4442814996424258+0j), (0.06484163000148813+0j), (0.9064051451027626-2.3756927302127804e-19j), (-0.4174030137970448-5.150081777330004e-19j), (0.9064051451027626+2.3756927302127804e-19j), (-0.22845776879623542+0j), (-0.35529812944167294+6.050158775622281e-19j), (-0.4174030137970448+5.150081777330004e-19j), (-0.35529812944167294-6.050158775622281e-19j), (-0.8363838611936857+0j)]
2024-03-22 09:58:18 n_try: 124, i: 22, D9, local: -5, energy: -5.0008026022982, grad_norm: 6.757001232460672, eta: 0.000999955038945731, learning_rate: 0.01313027869578149, t_old: [(0.13910239708275046+0j), (0.3247008095453611-1.6467422396565358e-12j), (0.9355318847496787-1.3495782057177348e-13j), (0.3247008095453611+1.6467422396565358e-12j), (-0.9074441279347071+0j), (0.2666730937576415-2.005071193320352e-12j), (0.9355318847496787+1.3495782057177348e-13j), (0.2666730937576415+2.005071193320352e-12j), (-0.23165826913647586+0j), (0.30866574608535574+0j), (0.5426953691807684+1.3909774505747263e-12j), (0.7811575983373561-9.663568821107361e-13j), (0.5426953691807684-1.3909774505747263e-12j), (0.5739857209801473+0j), (-0.6132064320907896-1.2310324575088969e-12j), (0.7811575983373561+9.663568821107361e-13j), (-0.6132064320907896+1.2310324575088969e-12j), (0.1173485329229299+0j), (-0.4334964442849595+0j), (0.6652970086934249+8.835912826380064e-13j), (-0.6078328084208222+9.671255472159043e-13j), (0.6652970086934249-8.835912826380064e-13j), (-0.21868079145004793+0j), (-0.7138337352992136-8.235119863239064e-13j), (-0.6078328084208222-9.671255472159043e-13j), (-0.7138337352992136+8.235119863239064e-13j), (-0.34782276425342573+0j)]
2024-03-22 09:58:23 n_try: 128, i: 14, D9, local: -5, energy: -5.0019675957493055, grad_norm: 5.687750736215125, eta: 0.000999149549601656, learning_rate: 0.03050238993994801, t_old: [(-0.031122696234350045+0j), (0.3738267851666454+7.723523146898063e-08j), (0.9269761008544448-3.1147078989597935e-08j), (0.3738267851666454-7.723523146898063e-08j), (-0.8557644038870766+0j), (0.35765987724018583+8.072641116942844e-08j), (0.9269761008544448+3.1147078989597935e-08j), (0.35765987724018583-8.072641116942844e-08j), (-0.1131127696048217+0j), (0.604616811687178+0j), (0.5007515617959564-5.730136851316683e-08j), (0.61942410551566+4.632326947867912e-08j), (0.5007515617959564+5.730136851316683e-08j), (0.36579950935936695+0j), (-0.784498841825391+3.657589805034511e-08j), (0.61942410551566-4.632326947867912e-08j), (-0.784498841825391-3.657589805034511e-08j), (0.029583586026712794+0j), (-0.3857031989739123+0j), (0.6604450695482532-3.688765832816074e-08j), (-0.6442400393253747-3.781552002330855e-08j), (0.6604450695482532+3.688765832816074e-08j), (-0.2899396924149526+0j), (-0.692637828546596+3.517317572675999e-08j), (-0.6442400393253747+3.781552002330855e-08j), (-0.692637828546596-3.517317572675999e-08j), (-0.32435703564139473+0j)]
2024-03-22 10:09:54 n_try: 126, i: 17, D9, local: -5, energy: -5.0049133867566935, grad_norm: 6.611930178904553, eta: 0.0009994556705586323, learning_rate: 0.0222362422662221, t_old: [(0.13516624802481253+0j), (0.3899458656025572-8.338870066533498e-12j), (0.9108634954103899+3.56991791029825e-12j), (0.3899458656025572+8.338870066533498e-12j), (-0.8660480098137272+0j), (0.3128946573114029-1.0392340776842345e-11j), (0.9108634954103899-3.56991791029825e-12j), (0.3128946573114029+1.0392340776842345e-11j), (-0.269118238199518+0j), (0.363892984475642+0j), (0.5770715851292441+7.043134306515954e-12j), (0.7311431333622014-5.5589562336906736e-12j), (0.5770715851292441-7.043134306515954e-12j), (0.47648492116930613+0j), (-0.663287649147463-6.1276471590278836e-12j), (0.7311431333622014+5.5589562336906736e-12j), (-0.663287649147463+6.1276471590278836e-12j), (0.1596220943434848+0j), (-0.4979809615556611+0j), (0.6263460290275897+4.7626457829916275e-12j), (-0.5997546280157704+4.973807844839156e-12j), (0.6263460290275897-4.7626457829916275e-12j), (-0.21853691184866614+0j), (-0.7482862220152687-3.986528397768837e-12j), (-0.5997546280157704-4.973807844839156e-12j), (-0.7482862220152687+3.986528397768837e-12j), (-0.2834821265841057+0j)]
2024-03-22 10:30:35 n_try: 131, i: 15, D9, local: -5, energy: -5.001807296042218, grad_norm: 6.691778984146526, eta: 0.0009993439928495545, learning_rate: 0.02745215094595321, t_old: [(0.1172648103171815+0j), (0.4310042934950334-1.1727257462273531e-09j), (0.8946978583582421+5.649391322380256e-10j), (0.4310042934950334+1.1727257462273531e-09j), (-0.8337326094716342+0j), (0.3451452294222143-1.4644555063451328e-09j), (0.8946978583582421-5.649391322380256e-10j), (0.3451452294222143+1.4644555063451328e-09j), (-0.28353219809549157+0j), (0.2869128958281217+0j), (0.5805764268563411+1.0262272004577237e-09j), (0.7619790005552989-7.819156705763209e-10j), (0.5805764268563411-1.0262272004577237e-09j), (0.5273102139841884+0j), (-0.6203829021722285-9.603799832302142e-10j), (0.7619790005552989+7.819156705763209e-10j), (-0.6203829021722285+9.603799832302142e-10j), (0.1857768874379584+0j), (-0.4999701876330551+0j), (0.6179159917147657+6.734527424578013e-10j), (-0.6068027959417784+6.857865883473215e-10j), (0.6179159917147657-6.734527424578013e-10j), (-0.23640517655628718+0j), (-0.7498615966843514-5.549520352410443e-10j), (-0.6068027959417784-6.857865883473215e-10j), (-0.7498615966843514+5.549520352410443e-10j), (-0.263624633061272+0j)]
2024-03-22 10:31:55 n_try: 133, i: 18, D9, local: -5, energy: -5.003566639828919, grad_norm: 6.794497793996119, eta: 0.0009951841843429902, learning_rate: 0.020012618039599892, t_old: [(0.14683000140512986+0j), (-0.055868878324797006+1.329257516800762e-08j), (0.987582694149908+7.519788146699085e-10j), (-0.055868878324797006-1.329257516800762e-08j), (-0.9972782743939775+0j), (-0.04811100019568239+1.5435997235745617e-08j), (0.987582694149908-7.519788146699085e-10j), (-0.04811100019568239-1.5435997235745617e-08j), (-0.14955170334704687+0j), (0.45638362490565243+0j), (0.4338335026307442-1.0341929776121691e-08j), (0.7768542013922233+5.775441006786065e-09j), (0.4338335026307442+1.0341929776121691e-08j), (0.6537787862531173+0j), (-0.6199691618082517+7.23693352505965e-09j), (0.7768542013922233-5.775441006786065e-09j), (-0.6199691618082517-7.23693352505965e-09j), (-0.11016242771722157+0j), (-0.3390651048902778+0j), (0.8225784123293552-5.699271847338962e-09j), (-0.4565080289290978-1.0269475429623656e-08j), (0.8225784123293552+5.699271847338962e-09j), (0.023754798622210638+0j), (-0.5681552921582582+8.251437678197482e-09j), (-0.4565080289290978+1.0269475429623656e-08j), (-0.5681552921582582-8.251437678197482e-09j), (-0.6846896765357005+0j)]
2024-03-22 10:45:45 n_try: 130, i: 19, D9, local: -5, energy: -5.017713061823485, grad_norm: 5.675573103637995, eta: 0.0009998852352132745, learning_rate: 0.0180113562356399, t_old: [(-0.08523402891113879+0j), (-0.3064401427847279-1.7197362259411313e-10j), (0.9480662418100176-5.558643387860434e-11j), (-0.3064401427847279+1.7197362259411313e-10j), (-0.8973447152017462+0j), (-0.31759549846257396-1.6593314992811261e-10j), (0.9480662418100176+5.558643387860434e-11j), (-0.31759549846257396+1.6593314992811261e-10j), (-0.017421255714172412+0j), (0.6246445527256415+0j), (0.24829774574441799+9.958945402166428e-11j), (0.7403832871307605-3.3398696814623306e-11j), (0.24829774574441799-9.958945402166428e-11j), (0.8357509632995574+0j), (-0.4897637761780963-5.048931369807347e-11j), (0.7403832871307605+3.3398696814623306e-11j), (-0.4897637761780963+5.048931369807347e-11j), (-0.4603955161981364+0j), (0.09485320251696339+0j), (0.9474588279650719+3.2565569463013706e-11j), (-0.30549081645354526+1.0099988154724565e-10j), (0.9474588279650719-3.2565569463013706e-11j), (-0.18009261062907334+0j), (-0.2643641816925706-1.1671224171928568e-10j), (-0.30549081645354526-1.0099988154724565e-10j), (-0.2643641816925706+1.1671224171928568e-10j), (-0.9147605917149517+0j)]
2024-03-22 10:46:23 n_try: 120, i: 43, D9, local: -5, energy: -5.002228620967482, grad_norm: 6.702081098834244, eta: 0.0009999913488903886, learning_rate: 0.0014367018219074439, t_old: [(0.18238759799446708+0j), (0.12902453568275238+3.009828834090226e-19j), (0.9747242857683015-3.9940136232367716e-20j), (0.12902453568275238-3.009828834090226e-19j), (-0.9859205806537332+0j), (0.10636389336669635+3.6522192763986665e-19j), (0.9747242857683015+3.9940136232367716e-20j), (0.10636389336669635-3.6522192763986665e-19j), (-0.19646701732916722+0j), (0.40724588182726834+0j), (0.47692127595949874+8.469716664832225e-19j), (0.7789074965929911-5.180517661160902e-19j), (0.47692127595949874-8.469716664832225e-19j), (0.6162761311970342+0j), (-0.6266975559477203-6.447864053537413e-19j), (0.7789074965929911+5.180517661160902e-19j), (-0.6266975559477203+6.447864053537413e-19j), (-0.023522013035869482+0j), (-0.35973923813716957+0j), (0.7578651194574251-7.25163265818341e-20j), (-0.5442684459263993-1.0129163830668913e-19j), (0.7578651194574251+7.25163265818341e-20j), (-0.10292872292078692+0j), (-0.6442407459052438+8.509725749849724e-20j), (-0.5442684459263993+1.0129163830668913e-19j), (-0.6442407459052438-8.509725749849724e-20j), (-0.5373320389304765+0j)]
